ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4533
Date: 5/9/2024
Start time: 2:37:37 PM
Stop time: 2:37:37 PM
Overruns:                                                            
Baudrate: 500 kbit/s
"Time","Identifier (hex)","Format","Flags","Data (hex)"
"00:30:33.588","111","Std","","20 D0 D1 F0 00 A8 FE E0"
"00:30:33.588","180","Std","","30 00 00 00 00 00 00 00"
"00:30:33.589","101","Std","","66 14 00 50 7E 00 00 00"
"00:30:33.589","180","Std","","5E 00 00 00 08 7B DE 00"
"00:30:33.589","111","Std","","4C D1 F8 00 98 00 00 00"
"00:30:33.589","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.590","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.590","183","Std","","20 00 00 00 00 00 00 00"
"00:30:33.590","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.590","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.591","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.591","183","Std","","46 00 00 00 07 36 B6 00"
"00:30:33.591","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.592","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:33.592","185","Std","","20 42 40 00 00 00 00 00"
"00:30:33.592","185","Std","","28 00 00 00 00 00 75 30"
"00:30:33.592","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:33.593","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.593","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:33.593","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.593","185","Std","","30 00 00 00 00 00 00 40"
"00:30:33.594","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:33.594","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:33.594","185","Std","","28 75 30 00 00 00 00 00"
"00:30:33.594","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.595","185","Std","","38 00 00 00 00 00 20 00"
"00:30:33.595","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.595","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.595","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:33.596","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.596","185","Std","","20 00 0E 94 00 00 00 00"
"00:30:33.596","185","Std","","28 00 00 00 00 00 00 02"
"00:30:33.596","185","Std","","30 00 03 02 0F 13 00 00"
"00:30:33.597","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.597","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.597","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.598","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:33.598","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:33.598","18F","Std","","00 15 00 20 02 00 00 F7"
"00:30:33.598","287","Std","","00 14 00 26 15 26 00 22"
"00:30:33.599","18F","Std","","28 D7 00 00 00 00 00 00"
"00:30:33.599","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:33.599","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.599","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:33.599","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.600","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:33.600","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:33.600","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:33.600","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:33.608","112","Std","","00 2A 00 24 2A 00 00 00"
"00:30:33.608","112","Std","","28 00 00 F7 FA D8 01 78"
"00:30:33.609","112","Std","","30 02 88 02 58 80 2D 03"
"00:30:33.609","112","Std","","38 FE C4 CE BC 01 5C FE"
"00:30:33.609","112","Std","","20 DC CE C4 01 68 FE C0"
"00:30:33.609","112","Std","","4C CE BC 01 74 00 00 00"
"00:30:33.617","111","Std","","00 2D 00 24 2D 00 00 00"
"00:30:33.617","111","Std","","28 00 00 F8 05 D8 01 78"
"00:30:33.617","111","Std","","30 02 88 02 58 04 30 03"
"00:30:33.618","111","Std","","38 FE D8 D1 DC 00 A0 FE"
"00:30:33.618","111","Std","","20 C8 D1 EC 00 A0 FE D0"
"00:30:33.618","111","Std","","4C D1 F4 00 A8 00 00 00"
"00:30:33.620","373","Std","","00 5A 00 1A 5B C9 07 09"
"00:30:33.620","373","Std","","28 02 02 02 02 02 02 00"
"00:30:33.620","373","Std","","30 03 02 02 02 00 03 1C"
"00:30:33.620","373","Std","","38 02 1F 00 00 00 00 00"
"00:30:33.621","373","Std","","41 00 00 00 00 00 00 00"
"00:30:33.621","36C","Std","","63 1A 1B 81 05 00 00 00"
"00:30:33.633","209","Std","","00 5B 00 0B 5A CB BC FF"
"00:30:33.633","209","Std","","4F FE FF FF FF FF FF 00"
"00:30:33.635","18F","Std","","00 16 00 20 02 00 00 F8"
"00:30:33.635","18F","Std","","28 09 00 00 00 00 00 00"
"00:30:33.635","374","Std","","00 5B 00 1A 5C C9 08 0A"
"00:30:33.636","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.636","374","Std","","28 02 02 02 02 02 02 00"
"00:30:33.636","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.636","374","Std","","30 03 02 02 02 00 03 1C"
"00:30:33.637","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:33.637","374","Std","","38 02 1F 00 00 00 00 00"
"00:30:33.637","374","Std","","41 00 00 00 00 00 00 00"
"00:30:33.638","112","Std","","00 2B 00 24 2B 00 00 00"
"00:30:33.638","112","Std","","28 00 00 F8 18 D8 01 78"
"00:30:33.639","112","Std","","30 02 88 02 58 26 2E 03"
"00:30:33.639","112","Std","","38 FE BC CE E0 01 74 FE"
"00:30:33.639","112","Std","","20 BC CE C4 01 80 FE E4"
"00:30:33.639","112","Std","","4C CE B0 01 60 00 00 00"
"00:30:33.644","301","Std","","66 F1 30 F0 00 00 CF BB"
"00:30:33.646","320","Std","","66 EF F0 A2 83 78 40 02"
"00:30:33.647","111","Std","","00 2E 00 24 2E 00 00 00"
"00:30:33.647","111","Std","","28 00 00 F8 23 D8 01 78"
"00:30:33.648","111","Std","","30 02 88 02 58 1D 31 03"
"00:30:33.648","111","Std","","38 FE C4 D1 E8 00 98 FE"
"00:30:33.648","111","Std","","20 D4 D1 EC 00 C0 FE C4"
"00:30:33.648","111","Std","","4C D1 EC 00 A8 00 00 00"
"00:30:33.666","112","Std","","00 2C 00 24 2C 00 00 00"
"00:30:33.666","112","Std","","28 00 00 F8 36 D8 01 78"
"00:30:33.667","112","Std","","30 02 88 02 58 1E 2F 03"
"00:30:33.667","112","Std","","38 FE B8 CE B4 01 78 FE"
"00:30:33.667","112","Std","","20 B4 CE CC 01 54 FE CC"
"00:30:33.667","112","Std","","4C CE B4 01 70 00 00 00"
"00:30:33.676","111","Std","","00 2F 00 24 2F 00 00 00"
"00:30:33.676","111","Std","","28 00 00 F8 41 D8 01 78"
"00:30:33.677","111","Std","","30 02 88 02 58 56 32 03"
"00:30:33.677","111","Std","","38 FE DC D1 F0 00 AC FE"
"00:30:33.677","111","Std","","20 D8 D1 EC 00 88 FE D4"
"00:30:33.677","111","Std","","4C D1 F4 00 B0 00 00 00"
"00:30:33.685","185","Std","","00 1B 00 C0 85 00 00 F8"
"00:30:33.686","185","Std","","28 3B 00 00 0F 42 40 00"
"00:30:33.686","183","Std","","00 0B 00 3B 03 C9 A7 D7"
"00:30:33.686","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.686","180","Std","","00 0B 00 18 03 C9 A7 D7"
"00:30:33.687","180","Std","","28 00 00 00 80 00 00 00"
"00:30:33.687","180","Std","","30 00 00 00 00 00 00 00"
"00:30:33.687","180","Std","","5E 00 00 00 08 39 D3 00"
"00:30:33.688","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.688","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.688","183","Std","","20 00 00 00 00 00 00 00"
"00:30:33.688","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.689","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.689","101","Std","","66 15 00 50 7F 00 00 00"
"00:30:33.689","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.689","183","Std","","46 00 00 00 07 DB DB 00"
"00:30:33.690","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.690","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:33.690","185","Std","","20 42 40 00 00 00 00 00"
"00:30:33.690","185","Std","","28 00 00 00 00 00 75 30"
"00:30:33.691","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:33.691","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.691","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:33.691","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.692","185","Std","","30 00 00 00 00 00 00 40"
"00:30:33.692","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:33.692","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:33.692","185","Std","","28 75 30 00 00 00 00 00"
"00:30:33.693","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.693","185","Std","","38 00 00 00 00 00 20 00"
"00:30:33.693","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.694","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.694","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:33.694","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.694","185","Std","","20 00 0E 94 00 00 00 00"
"00:30:33.695","185","Std","","28 00 00 00 00 00 00 02"
"00:30:33.695","185","Std","","30 00 03 02 10 32 00 00"
"00:30:33.695","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.695","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.696","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.696","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:33.696","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:33.696","18F","Std","","00 17 00 20 02 00 00 F8"
"00:30:33.697","18F","Std","","28 3B 00 00 00 00 00 00"
"00:30:33.697","112","Std","","00 2D 00 24 2D 00 00 00"
"00:30:33.697","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.697","112","Std","","28 00 00 F8 54 D8 01 78"
"00:30:33.698","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.698","112","Std","","30 02 88 02 58 12 30 03"
"00:30:33.698","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:33.698","112","Std","","38 FE C4 CE B0 01 80 FE"
"00:30:33.699","112","Std","","20 C8 CE B0 01 68 FE D4"
"00:30:33.699","287","Std","","00 15 00 26 16 26 00 22"
"00:30:33.699","112","Std","","4C CE D8 01 64 00 00 00"
"00:30:33.699","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:33.700","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:33.700","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:33.700","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:33.700","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:33.707","111","Std","","00 30 00 24 30 00 00 00"
"00:30:33.707","111","Std","","28 00 00 F8 5F D8 01 78"
"00:30:33.708","111","Std","","30 02 88 02 58 54 33 03"
"00:30:33.708","111","Std","","38 FE D0 D1 F0 00 B0 FE"
"00:30:33.708","111","Std","","20 E4 D2 00 00 8C FE C8"
"00:30:33.708","111","Std","","4C D1 E0 00 B0 00 00 00"
"00:30:33.727","112","Std","","00 2E 00 24 2E 00 00 00"
"00:30:33.727","112","Std","","28 00 00 F8 72 D8 01 78"
"00:30:33.727","112","Std","","30 02 88 02 58 C2 31 03"
"00:30:33.727","112","Std","","38 FE C4 CE B8 01 54 FE"
"00:30:33.728","112","Std","","20 CC CE C4 01 78 FE B4"
"00:30:33.728","112","Std","","4C CE C8 01 58 00 00 00"
"00:30:33.735","18F","Std","","00 18 00 20 02 00 00 F8"
"00:30:33.735","18F","Std","","28 6D 00 00 00 00 00 00"
"00:30:33.735","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.736","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.736","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:33.736","111","Std","","00 31 00 24 31 00 00 00"
"00:30:33.736","111","Std","","28 00 00 F8 7D D8 01 78"
"00:30:33.737","111","Std","","30 02 88 02 58 CD 34 03"
"00:30:33.737","111","Std","","38 FE BC D1 DC 00 C4 FE"
"00:30:33.737","111","Std","","20 CC D1 F8 00 8C FE D0"
"00:30:33.737","111","Std","","4C D1 F4 00 B8 00 00 00"
"00:30:33.756","301","Std","","66 F2 30 F1 00 00 F8 8B"
"00:30:33.756","112","Std","","00 2F 00 24 2F 00 00 00"
"00:30:33.757","112","Std","","28 00 00 F8 90 D8 01 78"
"00:30:33.757","112","Std","","30 02 88 02 58 95 32 03"
"00:30:33.757","112","Std","","38 FE E0 CE B4 01 60 FE"
"00:30:33.757","20D","Std","","00 6A 00 24 6B 78 01 03"
"00:30:33.758","112","Std","","20 CC CE C0 01 7C FE B4"
"00:30:33.758","20D","Std","","28 00 00 A1 6A 00 00 00"
"00:30:33.758","112","Std","","4C CE C4 01 80 00 00 00"
"00:30:33.758","20D","Std","","30 03 00 00 6A 00 00 00"
"00:30:33.759","20D","Std","","38 BB F7 00 00 70 91 64"
"00:30:33.759","20D","Std","","20 FD 7F 8C B2 78 9E BD"
"00:30:33.759","20D","Std","","4C 13 BF 4F 82 00 00 00"
"00:30:33.759","320","Std","","66 F0 F1 A2 83 78 40 02"
"00:30:33.767","111","Std","","00 32 00 24 32 00 00 00"
"00:30:33.767","111","Std","","28 00 00 F8 9B D8 01 78"
"00:30:33.767","111","Std","","30 02 88 02 58 65 35 03"
"00:30:33.768","111","Std","","38 FE C4 D1 F0 00 B4 FE"
"00:30:33.768","111","Std","","20 C8 D1 E0 00 B8 FE D4"
"00:30:33.768","111","Std","","4C D1 F0 00 88 00 00 00"
"00:30:33.772","211","Std","","00 D4 00 24 D5 E6 01 03"
"00:30:33.773","211","Std","","28 00 00 A1 6A 00 00 00"
"00:30:33.773","211","Std","","30 03 00 00 6A 00 00 00"
"00:30:33.773","211","Std","","38 BB F7 00 00 89 4A 54"
"00:30:33.773","211","Std","","20 46 6B D2 00 00 00 00"
"00:30:33.774","211","Std","","4C 03 CB 44 16 00 00 00"
"00:30:33.774","212","Std","","00 D4 00 24 D5 E6 01 03"
"00:30:33.774","212","Std","","28 00 00 A1 6A 00 00 00"
"00:30:33.774","212","Std","","30 03 00 00 6A 00 00 00"
"00:30:33.775","212","Std","","38 BB F7 00 00 89 4A 54"
"00:30:33.775","212","Std","","20 46 6B D2 00 00 00 00"
"00:30:33.775","212","Std","","4C 03 CB 3A 50 00 00 00"
"00:30:33.785","185","Std","","00 1C 00 C0 85 00 00 F8"
"00:30:33.785","185","Std","","28 9F 00 00 0F 42 40 00"
"00:30:33.786","183","Std","","00 0C 00 3B 03 CB 2E 54"
"00:30:33.786","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.786","180","Std","","00 0C 00 18 03 CB 2E 54"
"00:30:33.787","180","Std","","28 00 00 00 80 00 00 00"
"00:30:33.787","112","Std","","00 30 00 24 30 00 00 00"
"00:30:33.787","180","Std","","30 00 00 00 00 00 00 00"
"00:30:33.787","112","Std","","28 00 00 F8 AE D8 01 78"
"00:30:33.788","180","Std","","5E 00 00 00 08 80 26 00"
"00:30:33.788","112","Std","","30 02 88 02 58 D3 33 03"
"00:30:33.788","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.788","112","Std","","38 FE C4 CE AC 01 5C FE"
"00:30:33.788","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.789","101","Std","","66 16 00 30 00 0A 00 00"
"00:30:33.789","183","Std","","20 00 00 00 00 00 00 00"
"00:30:33.789","112","Std","","20 D8 CE E4 01 60 FE C4"
"00:30:33.789","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.790","112","Std","","4C CE CC 01 74 00 00 00"
"00:30:33.790","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.790","371","Std","","66 57 58 65 00 00 F7 8A"
"00:30:33.790","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.791","372","Std","","66 57 58 65 00 00 F7 8A"
"00:30:33.791","183","Std","","46 00 00 00 07 C2 18 00"
"00:30:33.791","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.791","300","Std","","00 09 00 18 30 B0 00 89"
"00:30:33.792","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:33.792","300","Std","","28 03 00 E3 00 20 2A 18"
"00:30:33.792","185","Std","","20 42 40 00 00 00 00 00"
"00:30:33.792","3","Std","","61 57 00 00 00 00 00 00"
"00:30:33.793","185","Std","","28 00 00 00 00 00 75 30"
"00:30:33.793","300","Std","","30 00 04 00 00 00 00 00"
"00:30:33.793","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:33.793","300","Std","","5E 00 00 CC 80 E6 AC 00"
"00:30:33.794","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.794","211","Std","","00 D5 00 24 D6 E6 01 03"
"00:30:33.794","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:33.794","211","Std","","28 00 00 A1 6A 00 00 00"
"00:30:33.795","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.795","211","Std","","30 03 00 00 6A 00 00 00"
"00:30:33.795","185","Std","","30 00 00 00 00 00 00 40"
"00:30:33.795","100","Std","","00 5C 00 0D C0 00 00 00"
"00:30:33.796","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:33.796","100","Std","","28 00 00 00 00 00 00 09"
"00:30:33.796","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:33.796","100","Std","","52 A6 9A 00 00 00 00 00"
"00:30:33.797","185","Std","","28 75 30 00 00 00 00 00"
"00:30:33.797","111","Std","","00 33 00 24 33 00 00 00"
"00:30:33.797","184","Std","","00 C0 00 0A 76 00 FF FC"
"00:30:33.797","111","Std","","28 00 00 F8 B9 D8 01 78"
"00:30:33.797","184","Std","","4E 1F D0 FF FC 1F D0 00"
"00:30:33.798","111","Std","","30 02 88 02 58 3D 36 03"
"00:30:33.798","184","Std","","00 C1 00 16 75 EE 00 7C"
"00:30:33.798","111","Std","","38 FE D0 D1 FC 00 A4 FE"
"00:30:33.798","184","Std","","28 E8 00 00 00 00 00 00"
"00:30:33.799","111","Std","","20 D8 D1 EC 00 88 FE B4"
"00:30:33.799","184","Std","","30 00 00 00 00 00 00 00"
"00:30:33.799","111","Std","","4C D1 E4 00 A8 00 00 00"
"00:30:33.799","184","Std","","5C 00 00 00 00 00 00 00"
"00:30:33.800","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.800","211","Std","","38 BB F7 00 00 89 4A 54"
"00:30:33.800","185","Std","","38 00 00 00 00 00 20 00"
"00:30:33.800","211","Std","","20 46 6B D2 00 00 00 00"
"00:30:33.801","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.801","211","Std","","4C 03 CB 99 57 00 00 00"
"00:30:33.801","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.801","205","Std","","00 3B 00 31 3C 78 02 9E"
"00:30:33.802","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:33.802","205","Std","","28 09 01 00 20 11 00 38"
"00:30:33.802","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.802","205","Std","","30 2D CF 9C 76 08 00 22"
"00:30:33.803","185","Std","","20 00 0E 94 00 00 00 00"
"00:30:33.803","205","Std","","38 00 11 C0 08 80 02 B0"
"00:30:33.803","185","Std","","28 00 00 00 00 00 00 02"
"00:30:33.803","205","Std","","20 06 73 FF FF FF FF FF"
"00:30:33.804","185","Std","","30 00 03 02 10 5B 00 00"
"00:30:33.804","205","Std","","28 FF C8 00 00 1F 8A F7"
"00:30:33.804","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.804","205","Std","","30 00 00 B9 DA 50 81 BC"
"00:30:33.805","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.805","205","Std","","5B D9 D9 62 00 00 00 00"
"00:30:33.805","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.805","206","Std","","65 58 59 67 00 52 E2 00"
"00:30:33.805","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:33.806","207","Std","","65 57 58 67 02 45 90 00"
"00:30:33.806","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:33.806","212","Std","","00 D5 00 24 D6 E6 01 03"
"00:30:33.806","18F","Std","","00 19 00 20 02 00 00 F8"
"00:30:33.807","212","Std","","28 00 00 A1 6A 00 00 00"
"00:30:33.807","18F","Std","","28 9F 00 00 00 00 00 00"
"00:30:33.807","212","Std","","30 03 00 00 6A 00 00 00"
"00:30:33.807","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.808","212","Std","","38 BB F7 00 00 89 4A 54"
"00:30:33.808","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.808","212","Std","","20 46 6B D2 00 00 00 00"
"00:30:33.808","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:33.809","212","Std","","4C 03 CB AB AF 00 00 00"
"00:30:33.809","287","Std","","00 16 00 26 17 26 00 22"
"00:30:33.809","213","Std","","64 56 56 F0 F0 F0 00 00"
"00:30:33.809","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:33.810","300","Std","","00 0A 00 1E 30 B1 00 B9"
"00:30:33.810","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:33.810","300","Std","","28 7D 05 C8 7E 90 40 60"
"00:30:33.810","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:33.810","300","Std","","30 CC 78 A6 AE E1 46 12"
"00:30:33.811","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:33.811","300","Std","","38 20 00 00 00 00 01 E3"
"00:30:33.811","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:33.811","300","Std","","45 79 88 00 B6 35 00 00"
"00:30:33.812","300","Std","","00 0B 00 07 20 59 00 00"
"00:30:33.812","300","Std","","4B 00 8E F8 00 00 00 00"
"00:30:33.818","208","Std","","00 5B 00 0B 5A CB 3C FF"
"00:30:33.818","208","Std","","4F FE FF FF FF FF FF 00"
"00:30:33.820","112","Std","","00 31 00 24 31 00 00 00"
"00:30:33.820","112","Std","","28 00 00 F8 CC D8 01 78"
"00:30:33.821","112","Std","","30 02 88 02 58 C0 34 03"
"00:30:33.821","112","Std","","38 FE C0 CE C8 01 70 FE"
"00:30:33.821","112","Std","","20 C0 CE B0 01 78 FE D8"
"00:30:33.821","112","Std","","4C CE D0 01 84 00 00 00"
"00:30:33.825","111","Std","","00 34 00 24 34 00 00 00"
"00:30:33.826","111","Std","","28 00 00 F8 D7 D8 01 78"
"00:30:33.826","111","Std","","30 02 88 02 58 4A 37 03"
"00:30:33.826","111","Std","","38 FE C8 D1 FC 00 AC FE"
"00:30:33.826","111","Std","","20 D0 D1 EC 00 B8 FE C0"
"00:30:33.827","111","Std","","4C D1 FC 00 C0 00 00 00"
"00:30:33.832","0","Std","","61 6E 6E 00 00 00 00 00"
"00:30:33.832","80","Std","","65 6E 6E 03 CC 37 D0 00"
"00:30:33.835","18F","Std","","00 1A 00 20 02 00 00 F8"
"00:30:33.835","18F","Std","","28 D1 00 00 00 00 00 00"
"00:30:33.836","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.836","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.836","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:33.848","112","Std","","00 32 00 24 32 00 00 00"
"00:30:33.849","112","Std","","28 00 00 F8 EA D8 01 78"
"00:30:33.849","112","Std","","30 02 88 02 58 DD 35 03"
"00:30:33.849","112","Std","","38 FE D4 CE C4 01 74 FE"
"00:30:33.849","112","Std","","20 B8 CE C4 01 74 FE B8"
"00:30:33.850","112","Std","","4C CE B0 01 48 00 00 00"
"00:30:33.855","111","Std","","00 35 00 24 35 00 00 00"
"00:30:33.855","111","Std","","28 00 00 F8 F5 D8 01 78"
"00:30:33.856","111","Std","","30 02 88 02 58 5E 38 03"
"00:30:33.856","111","Std","","38 FE C8 D1 F0 00 98 FE"
"00:30:33.856","111","Std","","20 D0 D1 E0 00 A8 FE C8"
"00:30:33.856","111","Std","","4C D1 EC 00 B4 00 00 00"
"00:30:33.869","301","Std","","66 F3 30 F2 00 00 A1 DB"
"00:30:33.872","320","Std","","66 F1 F2 A2 83 78 40 02"
"00:30:33.877","112","Std","","00 33 00 24 33 00 00 00"
"00:30:33.877","112","Std","","28 00 00 F9 08 D8 01 78"
"00:30:33.877","112","Std","","30 02 88 02 58 80 36 03"
"00:30:33.877","112","Std","","38 FE B4 CE B8 01 90 FE"
"00:30:33.877","112","Std","","20 C0 CE D4 01 60 FE C0"
"00:30:33.878","112","Std","","4C CE A8 01 68 00 00 00"
"00:30:33.885","185","Std","","00 1D 00 C0 85 00 00 F9"
"00:30:33.886","111","Std","","00 36 00 24 36 00 00 00"
"00:30:33.886","185","Std","","28 03 00 00 0F 42 40 00"
"00:30:33.886","111","Std","","28 00 00 F9 13 D8 01 78"
"00:30:33.886","183","Std","","00 0D 00 3B 03 CC B4 D1"
"00:30:33.887","111","Std","","30 02 88 02 58 4E 39 03"
